iter	Passed	Remaining
3220	195889	108192
3221	195940	108126
3222	196007	108068
3223	196062	108004
3224	196118	107940
3225	196170	107875
3226	196220	107808
3227	196274	107744
3228	196324	107677
3229	196377	107612
3230	196430	107547
3231	196480	107480
3232	196531	107414
3233	196582	107348
3234	196634	107282
3235	196690	107219
3236	196741	107153
3237	196793	107087
3238	196841	107020
3239	196894	106955
3240	196947	106889
3241	197012	106831
3242	197069	106768
3243	197119	106702
3244	197170	106636
3245	197221	106570
3246	197275	106505
3247	197326	106439
3248	197383	106377
3249	197438	106312
3250	197489	106246
3251	197539	106180
3252	197592	106115
3253	197648	106052
3254	197716	105995
3255	197778	105935
3256	197835	105872
3257	197895	105811
3258	197951	105748
3259	198025	105694
3260	198087	105634
3261	198137	105567
3262	198192	105504
3263	198242	105437
3264	198293	105371
3265	198345	105306
3266	198400	105242
3267	198451	105176
3268	198504	105112
3269	198557	105047
3270	198609	104981
3271	198665	104918
3272	198718	104853
3273	198773	104789
3274	198825	104724
3275	198881	104661
3276	198937	104598
3277	199006	104542
3278	199071	104483
3279	199124	104418
3280	199179	104355
3281	199232	104290
3282	199282	104224
3283	199332	104157
3284	199384	104092
3285	199436	104027
3286	199487	103961
3287	199542	103898
3288	199593	103832
3289	199642	103765
3290	199698	103702
3291	199748	103636
3292	199800	103570
3293	199845	103502
3294	199898	103437
3295	199953	103373
3296	200018	103315
3297	200075	103252
3298	200125	103186
3299	200175	103120
3300	200227	103055
3301	200280	102991
3302	200334	102927
3303	200392	102865
3304	200450	102802
3305	200504	102738
3306	200559	102675
3307	200611	102610
3308	200674	102550
3309	200725	102485
3310	200774	102418
3311	200824	102352
3312	200878	102288
3313	200930	102223
3314	201002	102168
3315	201059	102106
3316	201113	102042
3317	201165	101977
3318	201218	101912
3319	201270	101847
3320	201324	101783
3321	201373	101717
3322	201423	101651
3323	201475	101586
3324	201529	101522
3325	201591	101462
3326	201646	101399
3327	201706	101337
3328	201755	101271
3329	201806	101206
3330	201877	101150
3331	201931	101087
3332	201994	101027
3333	202049	100964
3334	202106	100901
3335	202165	100840
3336	202231	100782
3337	202290	100720
3338	202353	100661
3339	202409	100598
3340	202459	100533
3341	202510	100467
3342	202562	100402
3343	202611	100336
3344	202668	100274
3345	202719	100208
3346	202771	100143
3347	202823	100079
3348	202878	100015
3349	202945	99958
3350	203022	99905
3351	203078	99843
3352	203139	99782
3353	203195	99719
3354	203251	99656
3355	203309	99594
3356	203363	99531
3357	203417	99467
3358	203467	99401
3359	203519	99337
3360	203571	99271
3361	203627	99209
3362	203691	99150
3363	203745	99086
3364	203798	99022
3365	203851	98958
3366	203910	98896
3367	203996	98848
3368	204070	98794
3369	204140	98738
3370	204202	98678
3371	204254	98614
3372	204309	98550
3373	204369	98489
3374	204428	98428
3375	204485	98366
3376	204555	98310
3377	204644	98263
3378	204736	98217
3379	204826	98171
3380	204905	98119
3381	204982	98066
3382	205038	98004
3383	205092	97940
3384	205143	97875
3385	205194	97809
3386	205245	97744
3387	205299	97680
3388	205358	97619
3389	205415	97557
3390	205476	97496
3391	205533	97434
3392	205599	97376
3393	205678	97324
3394	205736	97262
3395	205792	97199
3396	205853	97139
3397	205933	97088
3398	206014	97037
3399	206078	96978
3400	206138	96917
3401	206190	96852
3402	206261	96796
3403	206313	96732
3404	206371	96670
3405	206441	96614
3406	206499	96552
3407	206563	96493
3408	206619	96430
3409	206683	96371
3410	206741	96309
3411	206797	96247
3412	206856	96185
3413	206908	96120
3414	206987	96068
3415	207049	96008
3416	207111	95948
3417	207169	95887
3418	207224	95823
3419	207278	95760
3420	207331	95696
3421	207387	95633
3422	207441	95569
3423	207504	95510
3424	207560	95447
3425	207619	95386
3426	207673	95322
3427	207723	95257
3428	207782	95195
3429	207834	95131
3430	207886	95066
3431	207942	95003
3432	208005	94944
3433	208055	94879
3434	208107	94814
3435	208158	94749
3436	208210	94685
3437	208264	94621
3438	208322	94559
3439	208383	94499
3440	208440	94437
3441	208498	94375
3442	208574	94322
3443	208778	94326
3444	208862	94275
3445	208920	94214
3446	209005	94164
3447	209069	94105
3448	209129	94044
3449	209180	93979
3450	209236	93917
3451	209290	93853
3452	209342	93788
3453	209536	93787
3454	209598	93728
3455	209668	93671
3456	209723	93608
3457	209775	93543
3458	209828	93479
3459	209886	93417
3460	209955	93360
3461	210023	93303
3462	210119	93258
3463	210183	93198
3464	210250	93141
3465	210313	93081
3466	210373	93020
3467	210430	92958
3468	210486	92895
3469	210553	92837
3470	210609	92775
3471	210671	92714
3472	210723	92650
3473	210774	92585
3474	210826	92520
3475	210877	92455
3476	210937	92395
3477	211002	92336
3478	211066	92277
3479	211174	92237
3480	211243	92180
3481	211301	92118
3482	211372	92061
3483	211438	92003
3484	211500	91943
3485	211556	91880
3486	211610	91817
3487	211674	91758
3488	211731	91695
3489	211783	91631
3490	211836	91567
3491	211888	91502
3492	211949	91442
3493	212010	91381
3494	212063	91317
3495	212128	91259
3496	212199	91202
3497	212258	91141
3498	212310	91077
3499	212363	91012
3500	212415	90948
3501	212468	90884
3502	212521	90820
3503	212575	90757
3504	212683	90716
3505	212744	90655
3506	212798	90592
3507	212845	90526
3508	212898	90462
3509	212964	90403
3510	213025	90343
3511	213090	90284
3512	213162	90228
3513	213216	90165
3514	213275	90103
3515	213329	90039
3516	213384	89976
3517	213468	89926
3518	213591	89891
3519	213688	89846
3520	213744	89783
3521	213804	89722
3522	213860	89659
3523	213919	89598
3524	213994	89543
3525	214059	89484
3526	214126	89426
3527	214181	89363
3528	214249	89306
3529	214301	89241
3530	214352	89177
3531	214401	89111
3532	214454	89047
3533	214506	88983
3534	214556	88917
3535	214606	88852
3536	214670	88793
3537	214721	88728
3538	214772	88664
3539	214822	88599
3540	214872	88533
3541	214926	88470
3542	214990	88411
3543	215041	88346
3544	215090	88281
3545	215142	88216
3546	215196	88153
3547	215247	88089
3548	215300	88024
3549	215350	87959
3550	215401	87895
3551	215453	87831
3552	215503	87766
3553	215560	87704
3554	215610	87639
3555	215672	87579
3556	215724	87515
3557	215775	87450
3558	215826	87385
3559	215878	87321
3560	215938	87260
3561	215999	87200
3562	216050	87135
3563	216100	87070
3564	216150	87005
3565	216199	86940
3566	216275	86886
3567	216371	86839
3568	216451	86786
3569	216530	86733
3570	216613	86681
3571	216710	86635
3572	216793	86583
3573	216925	86551
3574	217037	86511
3575	217182	86484
3576	217311	86450
3577	217425	86411
3578	217519	86363
3579	217617	86317
3580	217723	86274
3581	217794	86217
3582	217866	86161
3583	217936	86104
3584	218014	86050
3585	218066	85986
3586	218121	85922
3587	218186	85863
3588	218239	85799
3589	218290	85735
3590	218342	85670
3591	218396	85607
3592	218445	85542
3593	218496	85477
3594	218549	85413
3595	218600	85348
3596	218660	85287
3597	218713	85223
3598	218762	85158
3599	218814	85094
3600	218873	85033
3601	218937	84973
3602	219013	84918
3603	219088	84863
3604	219148	84802
3605	219208	84741
3606	219274	84682
3607	219330	84619
3608	219382	84555
3609	219436	84492
3610	219485	84426
3611	219538	84363
3612	219590	84299
3613	219649	84237
3614	219701	84173
3615	219763	84112
3616	219828	84053
3617	219884	83991
3618	219962	83937
3619	220020	83875
3620	220076	83812
3621	220133	83750
3622	220194	83689
3623	220259	83630
3624	220320	83569
3625	220377	83507
3626	220437	83446
3627	220489	83382
3628	220550	83321
3629	220620	83264
3630	220686	83205
3631	220743	83143
3632	220797	83080
3633	220850	83016
3634	220909	82955
3635	221039	82920
3636	221112	82863
3637	221164	82799
3638	221215	82735
3639	221269	82672
3640	221324	82609
3641	221404	82555
3642	221536	82521
3643	221623	82470
3644	221708	82418
3645	221806	82371
3646	221878	82314
3647	221948	82257
3648	222019	82200
3649	222074	82137
3650	222123	82072
3651	222193	82014
3652	222257	81954
3653	222320	81894
3654	222382	81834
3655	222519	81801
3656	222678	81776
3657	222827	81748
3658	222941	81706
3659	223020	81652
3660	223103	81599
3661	223196	81550
3662	223249	81486
3663	223300	81421
3664	223367	81363
3665	223420	81299
3666	223485	81239
3667	223539	81176
3668	223594	81113
3669	223657	81053
3670	223711	80989
3671	223761	80924
3672	223824	80864
3673	223880	80801
3674	223957	80746
3675	224045	80695
3676	224102	80633
3677	224170	80574
3678	224233	80514
3679	224293	80453
3680	224354	80392
3681	224424	80334
3682	224483	80272
3683	224542	80211
3684	224599	80148
3685	224662	80088
3686	224724	80028
3687	224792	79969
3688	224849	79907
3689	224920	79849
3690	224989	79791
3691	225055	79732
3692	225114	79670
3693	225172	79608
3694	225225	79545
3695	225305	79490
3696	225357	79426
3697	225414	79364
3698	225466	79300
3699	225517	79235
3700	225570	79172
3701	225630	79110
3702	225681	79046
3703	225732	78981
3704	225784	78917
3705	225838	78854
3706	225895	78792
3707	225956	78731
3708	226009	78667
3709	226058	78602
3710	226110	78538
3711	226161	78474
3712	226210	78409
3713	226260	78344
3714	226310	78279
3715	226365	78216
3716	226436	78159
3717	226487	78094
3718	226538	78030
3719	226618	77976
3720	226675	77914
3721	226730	77851
3722	226788	77789
3723	226855	77730
3724	226918	77669
3725	226991	77613
3726	227046	77550
3727	227100	77487
3728	227153	77423
3729	227217	77363
3730	227268	77299
3731	227325	77237
3732	227382	77174
3733	227437	77112
3734	227491	77048
3735	227554	76988
3736	227616	76927
3737	227680	76868
3738	227763	76814
3739	227819	76751
3740	227874	76689
3741	227951	76633
3742	228006	76570
3743	228067	76509
3744	228120	76446
3745	228172	76382
3746	228244	76325
3747	228293	76260
3748	228345	76196
3749	228406	76135
3750	228456	76071
3751	228513	76008
3752	228585	75951
3753	228641	75888
3754	228694	75825
3755	228760	75766
3756	228818	75704
3757	228885	75645
3758	228962	75589
3759	229017	75527
3760	229069	75463
3761	229130	75402
3762	229184	75339
3763	229236	75275
3764	229299	75215
3765	229351	75151
3766	229407	75088
3767	229461	75025
3768	229513	74961
3769	229565	74898
3770	229715	74866
3771	229828	74822
3772	229973	74788
3773	230064	74737
3774	230162	74688
3775	230246	74634
3776	230330	74581
3777	230405	74524
3778	230478	74467
3779	230572	74417
3780	230656	74363
3781	230749	74313
3782	230839	74261
3783	230965	74221
3784	231059	74171
3785	231141	74116
3786	231247	74070
3787	231328	74015
3788	231404	73959
3789	231487	73905
3790	231597	73859
3791	231670	73802
3792	231728	73740
3793	231790	73679
3794	231849	73617
3795	231935	73564
3796	232006	73506
3797	232068	73445
3798	232120	73381
3799	232174	73318
3800	232226	73254
3801	232275	73189
3802	232334	73127
3803	232385	73063
3804	232438	72999
3805	232492	72936
3806	232551	72874
3807	232606	72811
3808	232674	72752
3809	232728	72689
3810	232778	72624
3811	232828	72560
3812	232887	72498
3813	232949	72437
3814	233000	72373
3815	233051	72309
3816	233099	72244
3817	233152	72180
3818	233220	72121
3819	233272	72058
3820	233323	71993
3821	233374	71929
3822	233427	71866
3823	233478	71801
3824	233530	71738
3825	233589	71676
3826	233646	71614
3827	233710	71553
3828	233769	71492
3829	233833	71432
3830	233913	71377
3831	233973	71315
3832	234052	71260
3833	234106	71196
3834	234175	71137
3835	234244	71079
3836	234312	71020
3837	234378	70960
3838	234428	70896
3839	234479	70832
3840	234532	70768
3841	234595	70708
3842	234660	70648
3843	234714	70585
3844	234772	70523
3845	234825	70459
3846	234887	70399
3847	234945	70337
3848	234994	70272
3849	235047	70209
3850	235097	70144
3851	235154	70082
3852	235213	70020
3853	235275	69959
3854	235327	69896
3855	235384	69833
3856	235442	69772
3857	235498	69709
3858	235561	69649
3859	235625	69588
3860	235711	69535
3861	235792	69479
3862	235865	69422
3863	235969	69374
3864	236035	69314
3865	236087	69250
3866	236139	69186
3867	236193	69123
3868	236247	69060
3869	236313	69001
3870	236373	68939
3871	236427	68876
3872	236481	68813
3873	236537	68750
3874	236594	68688
3875	236654	68627
3876	236704	68563
3877	236757	68499
3878	236809	68436
3879	236872	68375
3880	236936	68315
3881	236986	68251
3882	237036	68186
3883	237086	68122
3884	237137	68058
3885	237186	67994
3886	237237	67930
3887	237292	67867
3888	237345	67804
3889	237397	67740
3890	237447	67676
3891	237499	67612
3892	237555	67550
3893	237609	67487
3894	237661	67423
3895	237715	67360
3896	237766	67297
3897	237816	67232
3898	237881	67172
3899	237938	67110
3900	237987	67046
3901	238042	66983
3902	238095	66920
3903	238145	66856
3904	238202	66794
3905	238256	66731
3906	238334	66675
3907	238394	66613
3908	238447	66550
3909	238498	66486
3910	238554	66424
3911	238608	66361
3912	238667	66300
3913	238729	66239
3914	238783	66176
3915	238836	66113
3916	238914	66056
3917	238969	65994
3918	239020	65930
3919	239081	65869
3920	239130	65805
3921	239182	65741
3922	239236	65678
3923	239295	65617
3924	239349	65554
3925	239403	65491
3926	239460	65429
3927	239517	65367
3928	239586	65308
3929	239659	65250
3930	239714	65188
3931	239764	65124
3932	239812	65059
3933	239875	64999
3934	239937	64938
3935	239989	64875
3936	240046	64813
3937	240098	64749
3938	240149	64686
3939	240201	64622
3940	240252	64559
3941	240303	64495
3942	240354	64431
3943	240404	64368
3944	240457	64304
3945	240507	64240
3946	240563	64178
3947	240614	64115
3948	240668	64052
3949	240729	63991
3950	240792	63931
3951	240856	63870
3952	240940	63816
3953	240996	63753
3954	241055	63692
3955	241108	63629
3956	241161	63566
3957	241215	63503
3958	241273	63441
3959	241325	63378
3960	241378	63315
3961	241433	63252
3962	241485	63189
3963	241541	63127
3964	241638	63075
3965	241719	63020
3966	241811	62967
3967	241896	62912
3968	241959	62852
3969	242014	62789
3970	242064	62725
3971	242118	62662
3972	242172	62600
3973	242239	62540
3974	242296	62479
3975	242350	62416
3976	242404	62353
3977	242453	62289
3978	242509	62227
3979	242569	62166
3980	242623	62103
3981	242673	62039
3982	242725	61976
3983	242777	61913
3984	242832	61850
3985	242903	61792
3986	242956	61729
3987	243010	61666
3988	243065	61604
3989	243139	61546
3990	243190	61483
3991	243243	61420
3992	243295	61357
3993	243348	61294
3994	243399	61230
3995	243451	61167
3996	243518	61108
3997	243571	61045
3998	243620	60981
3999	243669	60917
4000	243723	60854
4001	243776	60791
4002	243839	60731
4003	243895	60669
4004	243962	60609
4005	244030	60550
4006	244081	60487
4007	244131	60423
4008	244183	60360
4009	244239	60298
4010	244292	60235
4011	244343	60172
4012	244396	60109
4013	244451	60047
4014	244509	59985
4015	244560	59922
4016	244613	59859
4017	244665	59796
4018	244716	59733
4019	244769	59670
4020	244835	59610
4021	244886	59547
4022	244942	59485
4023	244995	59422
4024	245060	59362
4025	245112	59299
4026	245176	59239
4027	245238	59178
4028	245296	59117
4029	245354	59055
4030	245406	58992
4031	245455	58928
4032	245516	58868
4033	245571	58805
4034	245633	58745
4035	245688	58682
4036	245741	58620
4037	245809	58560
4038	245870	58500
4039	245961	58446
4040	246048	58391
4041	246120	58333
4042	246194	58275
4043	246265	58217
4044	246365	58165
4045	246432	58106
4046	246496	58045
4047	246551	57983
4048	246608	57921
4049	246671	57861
4050	246732	57800
4051	246796	57740
4052	246857	57679
4053	246912	57616
4054	246983	57558
4055	247042	57497
4056	247094	57434
4057	247149	57371
4058	247200	57308
4059	247252	57245
4060	247302	57182
4061	247356	57119
4062	247409	57056
4063	247474	56997
4064	247582	56947
4065	247652	56888
4066	247730	56831
4067	247819	56776
4068	247900	56720
4069	247976	56662
4070	248038	56602
4071	248099	56541
4072	248155	56479
4073	248211	56417
4074	248266	56354
4075	248327	56294
4076	248390	56233
4077	248457	56174
4078	248562	56123
4079	248670	56072
4080	248812	56030
4081	248981	55993
4082	249072	55939
4083	249161	55884
4084	249246	55828
4085	249323	55771
4086	249437	55722
4087	249529	55667
4088	249617	55613
4089	249686	55553
4090	249741	55491
4091	249815	55433
4092	249884	55373
4093	249940	55311
4094	250005	55251
4095	250087	55195
4096	250166	55138
4097	250248	55081
4098	250326	55024
4099	250390	54963
4100	250449	54902
4101	250523	54844
4102	250592	54784
4103	250652	54723
4104	250714	54662
4105	250829	54613
4106	250940	54563
4107	251047	54511
4108	251105	54449
4109	251161	54387
4110	251220	54326
4111	251279	54264
4112	251358	54207
4113	251434	54149
4114	251523	54094
4115	251591	54034
4116	251663	53976
4117	251731	53916
4118	251814	53859
4119	251877	53799
4120	251938	53737
4121	252001	53677
4122	252062	53616
4123	252120	53554
4124	252182	53493
4125	252242	53431
4126	252308	53371
4127	252370	53310
4128	252589	53283
4129	252663	53224
4130	252729	53164
4131	252819	53109
4132	252880	53048
4133	252957	52990
4134	253036	52932
4135	253101	52872
4136	253169	52812
4137	253228	52750
4138	253287	52689
4139	253349	52628
4140	253413	52567
4141	253507	52513
4142	253596	52457
4143	253659	52396
4144	253724	52336
4145	253808	52279
4146	253957	52236
4147	254026	52177
4148	254092	52116
4149	254156	52056
4150	254221	51995
4151	254290	51935
4152	254363	51877
4153	254439	51818
4154	254510	51759
4155	254572	51698
4156	254636	51637
4157	254699	51576
4158	254785	51520
4159	254872	51464
4160	254932	51403
4161	254991	51341
4162	255050	51279
4163	255114	51218
4164	255169	51156
4165	255229	51094
4166	255287	51033
4167	255339	50969
4168	255397	50907
4169	255504	50855
4170	255559	50793
4171	255624	50732
4172	255678	50669
4173	255732	50607
4174	255824	50552
4175	255887	50491
4176	255952	50430
4177	256014	50369
4178	256077	50308
4179	256134	50246
4180	256198	50185
4181	256266	50125
4182	256329	50064
4183	256397	50004
4184	256469	49945
4185	256529	49884
4186	256589	49822
4187	256655	49762
4188	256717	49701
4189	256801	49644
4190	256884	49587
4191	256960	49528
4192	257022	49467
4193	257084	49406
4194	257139	49343
4195	257193	49281
4196	257251	49219
4197	257306	49156
4198	257364	49094
4199	257429	49034
4200	257495	48973
4201	257560	48913
4202	257635	48854
4203	257711	48795
4204	257816	48742
4205	257932	48691
4206	258011	48633
4207	258077	48573
4208	258156	48515
4209	258225	48455
4210	258297	48396
4211	258360	48335
4212	258426	48274
4213	258507	48217
4214	258569	48155
4215	258627	48093
4216	258694	48033
4217	258760	47973
4218	258832	47913
4219	258938	47860
4220	259014	47802
4221	259084	47742
4222	259157	47682
4223	259240	47625
4224	259308	47565
4225	259378	47505
4226	259438	47443
4227	259504	47383
4228	259563	47321
4229	259631	47261
4230	259691	47199
4231	259787	47144
4232	259881	47089
4233	259973	47033
4234	260065	46977
4235	260146	46919
4236	260214	46859
4237	260268	46796
4238	260325	46734
4239	260379	46671
4240	260442	46610
4241	260504	46549
4242	260561	46487
4243	260613	46424
4244	260668	46361
4245	260723	46298
4246	260801	46240
4247	260883	46182
4248	260947	46121
4249	261013	46061
4250	261083	46001
4251	261143	45939
4252	261197	45876
4253	261251	45814
4254	261303	45751
4255	261362	45689
4256	261414	45626
4257	261475	45564
4258	261530	45502
4259	261589	45440
4260	261645	45378
4261	261703	45316
4262	261780	45257
4263	261853	45197
4264	261931	45139
4265	261991	45077
4266	262067	45018
4267	262139	44959
4268	262208	44899
4269	262283	44840
4270	262358	44780
4271	262418	44719
4272	262480	44657
4273	262540	44596
4274	262597	44534
4275	262652	44471
4276	262709	44409
4277	262778	44349
4278	262838	44287
4279	262914	44228
4280	262992	44169
4281	263064	44110
4282	263115	44047
4283	263170	43984
4284	263221	43921
4285	263270	43857
4286	263326	43795
4287	263385	43733
4288	263458	43674
4289	263513	43611
4290	263571	43549
4291	263626	43487
4292	263691	43426
4293	263763	43366
4294	263846	43308
4295	263946	43253
4296	264022	43194
4297	264126	43140
4298	264196	43080
4299	264266	43020
4300	264355	42963
4301	264482	42912
4302	264566	42854
4303	264656	42797
4304	264750	42741
4305	264825	42682
4306	264922	42626
4307	265003	42567
4308	265087	42509
4309	265150	42448
4310	265211	42387
4311	265270	42325
4312	265320	42261
4313	265378	42199
4314	265441	42138
4315	265585	42090
4316	265792	42051
4317	265907	41998
4318	265989	41939
4319	266067	41880
4320	266153	41823
4321	266207	41760
4322	266257	41697
4323	266314	41634
4324	266387	41574
4325	266503	41521
4326	266586	41463
4327	266680	41406
4328	266819	41357
4329	266944	41305
4330	267028	41247
4331	267107	41188
4332	267180	41128
4333	267275	41071
4334	267383	41017
4335	267492	40962
4336	267643	40914
4337	267720	40855
4338	267805	40797
4339	267886	40738
4340	267973	40680
4341	268054	40621
4342	268130	40562
4343	268209	40503
4344	268291	40444
4345	268378	40386
4346	268468	40328
4347	268550	40270
4348	268629	40211
4349	268704	40151
4350	268797	40094
4351	268881	40035
4352	268954	39975
4353	269029	39915
4354	269100	39855
4355	269173	39795
4356	269244	39734
4357	269334	39677
4358	269434	39620
4359	269524	39563
4360	269605	39504
4361	269891	39475
4362	269999	39419
4363	270095	39363
4364	270182	39304
4365	270250	39243
4366	270305	39180
4367	270367	39119
4368	270440	39058
4369	270495	38995
4370	270570	38935
4371	270738	38889
4372	270829	38831
4373	270909	38772
4374	270984	38712
4375	271099	38657
4376	271183	38598
4377	271242	38536
4378	271296	38473
4379	271353	38410
4380	271410	38348
4381	271476	38286
4382	271791	38260
4383	271968	38214
4384	272062	38156
4385	272139	38097
4386	272219	38037
4387	272313	37979
4388	272389	37919
4389	272483	37862
4390	272557	37801
4391	272630	37741
4392	272696	37679
4393	272773	37619
4394	272843	37558
4395	272914	37497
4396	272971	37434
4397	273040	37373
4398	273099	37311
4399	273181	37252
4400	273238	37189
4401	273305	37127
4402	273392	37069
4403	273464	37008
4404	273528	36946
4405	273592	36884
4406	273657	36822
4407	273734	36762
4408	273808	36702
4409	273875	36640
4410	273938	36578
4411	274012	36518
4412	274068	36455
4413	274128	36393
4414	274183	36330
4415	274242	36267
4416	274304	36205
4417	274356	36141
4418	274415	36079
4419	274485	36018
4420	274570	35959
4421	274669	35902
4422	274743	35841
4423	274812	35780
4424	274869	35717
4425	274928	35655
4426	274978	35591
4427	275032	35528
4428	275094	35465
4429	275149	35402
4430	275216	35341
4431	275276	35279
4432	275329	35215
4433	275380	35152
4434	275435	35089
4435	275492	35026
4436	275543	34963
4437	275651	34906
4438	275729	34846
4439	275804	34786
4440	275867	34724
4441	275933	34662
4442	275998	34600
4443	276056	34538
4444	276110	34474
4445	276170	34412
4446	276226	34349
4447	276289	34287
4448	276343	34224
4449	276407	34162
4450	276469	34100
4451	276522	34037
4452	276576	33974
4453	276631	33911
4454	276691	33848
4455	276763	33788
4456	276815	33724
4457	276888	33663
4458	276947	33601
4459	277001	33538
4460	277054	33475
4461	277108	33412
4462	277167	33349
4463	277237	33288
4464	277506	33251
4465	277602	33192
4466	277699	33135
4467	277809	33078
4468	277901	33019
4469	278000	32962
4470	278092	32903
4471	278177	32843
4472	278237	32781
4473	278326	32722
4474	278422	32664
4475	278512	32605
4476	278589	32544
4477	278647	32481
4478	278712	32420
4479	278787	32359
4480	278866	32298
4481	278934	32237
4482	278997	32175
4483	279063	32113
4484	279123	32050
4485	279180	31988
4486	279238	31925
4487	279304	31863
4488	279378	31802
4489	279445	31741
4490	279501	31678
4491	279554	31614
4492	279604	31551
4493	279657	31487
4494	279723	31426
4495	279780	31363
4496	279834	31300
4497	279884	31236
4498	279937	31173
4499	279985	31109
4500	280037	31046
4501	280092	30983
4502	280149	30920
4503	280203	30857
4504	280257	30794
4505	280309	30730
4506	280360	30667
4507	280428	30605
4508	280484	30542
4509	280535	30479
4510	280591	30416
4511	280645	30353
4512	280855	30307
4513	280941	30247
4514	281053	30190
4515	281111	30127
4516	281192	30067
4517	281280	30008
4518	281353	29947
4519	281429	29886
4520	281489	29823
4521	281544	29760
4522	281613	29699
4523	281723	29641
4524	281809	29582
4525	281905	29523
4526	281973	29461
4527	282050	29400
4528	282117	29339
4529	282202	29279
4530	282267	29217
4531	282342	29156
4532	282437	29097
4533	282538	29039
4534	282615	28978
4535	282702	28918
4536	282777	28857
4537	282851	28796
4538	282917	28734
4539	283016	28675
4540	283090	28614
4541	283193	28556
4542	283287	28497
4543	283356	28435
4544	283443	28375
4545	283512	28313
4546	283589	28252
4547	283665	28191
4548	283741	28130
4549	283798	28068
4550	283849	28004
4551	283902	27941
4552	283956	27878
4553	284014	27815
4554	284079	27753
4555	284158	27692
4556	284263	27634
4557	284342	27573
4558	284418	27512
4559	284481	27449
4560	284545	27387
4561	284605	27325
4562	284660	27262
4563	284733	27200
4564	284805	27139
4565	284864	27076
4566	284921	27013
4567	284990	26951
4568	285059	26890
4569	285112	26826
4570	285171	26764
4571	285239	26702
4572	285308	26640
4573	285411	26581
4574	285493	26521
4575	285581	26461
4576	285643	26398
4577	285722	26337
4578	285792	26276
4579	285866	26214
4580	285958	26155
4581	286073	26097
4582	286160	26037
4583	286224	25975
4584	286293	25913
4585	286385	25853
4586	286464	25792
4587	286518	25729
4588	286607	25669
4589	286680	25607
4590	286755	25546
4591	286834	25485
4592	286905	25423
4593	286980	25362
4594	287048	25300
4595	287116	25238
4596	287205	25178
4597	287278	25116
4598	287351	25055
4599	287422	24993
4600	287490	24931
4601	287556	24869
4602	287619	24806
4603	287696	24745
4604	287790	24685
4605	287868	24624
4606	287967	24565
4607	288029	24502
4608	288116	24442
4609	288185	24380
4610	288251	24317
4611	288312	24255
4612	288381	24193
4613	288449	24131
4614	288512	24068
4615	288565	24005
4616	288618	23942
4617	288679	23879
4618	288742	23817
4619	288805	23754
4620	288853	23690
4621	288924	23629
4622	288977	23565
4623	289025	23502
4624	289075	23438
4625	289131	23375
4626	289185	23312
4627	289247	23249
4628	289302	23186
4629	289356	23123
4630	289418	23060
4631	289475	22998
4632	289543	22935
4633	289603	22873
4634	289659	22810
4635	289738	22749
4636	289801	22686
4637	289853	22623
4638	289905	22560
4639	289961	22496
4640	290008	22433
4641	290059	22369
4642	290115	22306
4643	290175	22244
4644	290222	22180
4645	290283	22117
4646	290349	22055
4647	290418	21993
4648	290484	21931
4649	290581	21871
4650	290649	21809
4651	290723	21748
4652	290788	21685
4653	290856	21623
4654	290914	21560
4655	290982	21498
4656	291041	21435
4657	291105	21373
4658	291173	21311
4659	291233	21248
4660	291307	21187
4661	291372	21124
4662	291440	21062
4663	291503	21000
4664	291575	20938
4665	291638	20875
4666	291712	20814
4667	291780	20752
4668	291843	20689
4669	291905	20627
4670	291969	20564
4671	292027	20501
4672	292088	20439
4673	292151	20376
4674	292212	20314
4675	292273	20251
4676	292334	20189
4677	292408	20127
4678	292476	20065
4679	292535	20002
4680	292597	19939
4681	292665	19877
4682	292740	19816
4683	292801	19753
4684	292862	19690
4685	292922	19628
4686	292981	19565
4687	293045	19503
4688	293112	19440
4689	293176	19378
4690	293253	19316
4691	293315	19254
4692	293385	19192
4693	293444	19129
4694	293503	19066
4695	293568	19004
4696	293625	18941
4697	293703	18880
4698	293775	18818
4699	293840	18755
4700	293903	18693
4701	293965	18630
4702	294028	18568
4703	294099	18506
4704	294165	18443
4705	294242	18382
4706	294308	18320
4707	294377	18257
4708	294457	18196
4709	294535	18134
4710	294609	18073
4711	294699	18012
4712	294780	17950
4713	294858	17889
4714	294933	17827
4715	295004	17765
4716	295081	17703
4717	295158	17641
4718	295234	17580
4719	295303	17517
4720	295363	17455
4721	295442	17393
4722	295509	17331
4723	295570	17268
4724	295631	17206
4725	295709	17144
4726	295780	17082
4727	295868	17021
4728	295943	16959
4729	296002	16896
4730	296074	16834
4731	296144	16772
4732	296248	16712
4733	296347	16651
4734	296466	16592
4735	296563	16531
4736	296659	16470
4737	296808	16412
4738	296978	16356
4739	297102	16296
4740	297281	16240
4741	297385	16179
4742	297472	16118
4743	297563	16057
4744	297647	15995
4745	297747	15935
4746	297828	15873
4747	297922	15812
4748	298019	15751
4749	298117	15690
4750	298194	15628
4751	298278	15566
4752	298362	15505
4753	298436	15442
4754	298523	15381
4755	298598	15319
4756	298676	15257
4757	298749	15194
4758	298825	15132
4759	298885	15069
4760	298947	15007
4761	299012	14944
4762	299083	14881
4763	299147	14819
4764	299212	14756
4765	299280	14693
4766	299347	14631
4767	299417	14568
4768	299478	14506
4769	299539	14443
4770	299608	14380
4771	299683	14318
4772	299750	14255
4773	299815	14193
