iter	RMSE
4341	0.1667666712
4342	0.1667603817
4343	0.1667585582
4344	0.1667522784
4345	0.1667475995
4346	0.1667411739
4347	0.1667373796
4348	0.1667328403
4349	0.1667303994
4350	0.1667235714
4351	0.1667211637
4352	0.1667199758
4353	0.1667165133
4354	0.166713956
4355	0.1667120586
4356	0.1667017422
4357	0.1666943399
4358	0.1666934857
4359	0.1666917261
4360	0.1666903995
4361	0.1666820807
4362	0.1666790104
4363	0.1666728984
4364	0.1666671343
4365	0.1666625834
4366	0.1666622169
4367	0.1666571464
4368	0.166651368
4369	0.1666447359
4370	0.1666397902
4371	0.1666380945
4372	0.1666344584
4373	0.1666305912
4374	0.1666276522
4375	0.166624889
4376	0.1666149052
4377	0.1666129545
4378	0.1666089811
4379	0.1666069606
4380	0.1666016038
4381	0.1665977023
4382	0.1665971455
4383	0.1665865185
4384	0.1665807609
4385	0.166571327
4386	0.1665671441
4387	0.1665630384
4388	0.166562624
4389	0.1665590718
4390	0.1665572604
4391	0.1665538546
4392	0.1665489125
4393	0.1665442598
4394	0.166543383
4395	0.1665346594
4396	0.1665301277
4397	0.166522338
4398	0.1665180142
4399	0.1665141206
4400	0.1665065091
4401	0.1665026092
4402	0.166497476
4403	0.1664869581
4404	0.1664793483
4405	0.1664752456
4406	0.1664741236
4407	0.1664703907
4408	0.1664643573
4409	0.1664598534
4410	0.1664554526
4411	0.1664468651
4412	0.1664451936
4413	0.1664394134
4414	0.1664370828
4415	0.1664329518
4416	0.1664305956
4417	0.1664271486
4418	0.1664241253
4419	0.1664233408
4420	0.1664145968
4421	0.1664110512
4422	0.1664073755
4423	0.1664025278
4424	0.1664021618
4425	0.166399534
4426	0.1663970844
4427	0.1663890929
4428	0.1663821997
4429	0.1663782136
4430	0.1663734059
4431	0.1663716576
4432	0.1663645174
4433	0.1663586731
4434	0.1663554418
4435	0.1663504344
4436	0.166349815
4437	0.166344991
4438	0.1663395914
4439	0.1663371089
4440	0.1663292412
4441	0.1663286102
4442	0.1663258837
4443	0.1663204761
4444	0.1663178099
4445	0.1663128202
4446	0.166309765
4447	0.1663047179
4448	0.1662998854
4449	0.1662941528
4450	0.1662908851
4451	0.1662865418
4452	0.1662807988
4453	0.1662758913
4454	0.166271119
4455	0.1662618112
4456	0.166257584
4457	0.1662523293
4458	0.1662462391
4459	0.1662418295
4460	0.1662377964
4461	0.1662332966
4462	0.1662315323
4463	0.1662295902
4464	0.1662240752
4465	0.1662230335
4466	0.1662156906
4467	0.166210308
4468	0.1662037805
4469	0.1661955131
4470	0.1661890442
4471	0.1661865287
4472	0.166182256
4473	0.166178077
4474	0.1661686013
4475	0.1661626169
4476	0.1661618544
4477	0.1661563632
4478	0.1661544314
4479	0.1661518601
4480	0.1661443555
4481	0.1661434975
4482	0.1661395419
4483	0.166136901
4484	0.166132878
4485	0.1661321378
4486	0.1661297233
4487	0.1661238449
4488	0.1661140776
4489	0.1661056337
4490	0.1661016813
4491	0.1661004419
4492	0.1660977128
4493	0.1660933032
4494	0.1660927191
4495	0.1660831109
4496	0.1660797416
4497	0.166075559
4498	0.1660683709
4499	0.1660656612
4500	0.1660642696
4501	0.166058966
4502	0.1660523387
4503	0.1660461355
4504	0.1660418486
4505	0.1660408151
4506	0.1660376174
4507	0.1660366147
4508	0.1660329774
4509	0.1660270431
4510	0.1660251455
4511	0.1660218779
4512	0.1660156853
4513	0.166013155
4514	0.1660084944
4515	0.1660059721
4516	0.1659993467
4517	0.1659938733
4518	0.1659860032
4519	0.165982668
4520	0.1659717837
4521	0.1659636173
4522	0.1659623249
4523	0.1659575681
4524	0.1659533376
4525	0.165945989
4526	0.1659456516
4527	0.1659421307
4528	0.1659348284
4529	0.1659298749
4530	0.1659262986
4531	0.1659220121
4532	0.165913044
4533	0.1659061502
4534	0.1659023229
4535	0.1658983205
4536	0.165892919
4537	0.1658901554
4538	0.1658867423
4539	0.1658842094
4540	0.1658804262
4541	0.1658761838
4542	0.1658755583
4543	0.1658717754
4544	0.1658633676
4545	0.165862571
4546	0.1658591509
4547	0.1658536157
4548	0.1658445887
4549	0.1658386272
4550	0.165836192
4551	0.165831012
4552	0.1658303147
4553	0.1658264243
4554	0.1658258198
4555	0.1658180232
4556	0.1658059258
4557	0.1658033832
4558	0.1657955704
4559	0.1657932876
4560	0.1657890367
4561	0.1657833609
4562	0.16577707
4563	0.1657684831
4564	0.1657646919
4565	0.1657585797
4566	0.1657547944
4567	0.1657534602
4568	0.1657458652
4569	0.1657397763
4570	0.1657374372
4571	0.1657357604
4572	0.1657312059
4573	0.1657307332
4574	0.1657249422
4575	0.1657214809
4576	0.1657176093
4577	0.1657136743
4578	0.1657111598
4579	0.1657050723
4580	0.1656989868
4581	0.1656986171
4582	0.1656981908
4583	0.1656961711
4584	0.1656918068
4585	0.1656813762
4586	0.165680428
4587	0.1656799993
4588	0.1656740918
4589	0.1656705166
4590	0.1656653029
4591	0.1656605378
4592	0.1656599411
4593	0.1656539422
4594	0.1656508287
4595	0.1656481164
4596	0.1656448671
4597	0.1656417228
4598	0.1656378438
4599	0.165636878
4600	0.165631391
4601	0.1656299437
4602	0.1656239777
4603	0.1656227407
4604	0.1656211535
4605	0.1656199273
4606	0.1656160539
4607	0.1656111564
4608	0.1656102105
4609	0.1656070906
4610	0.1656064394
4611	0.1656020013
4612	0.16559701
4613	0.1655926939
4614	0.165582557
4615	0.1655745141
4616	0.1655715543
4617	0.1655656698
4618	0.1655625637
4619	0.1655600175
4620	0.1655553542
4621	0.1655498511
4622	0.1655475923
4623	0.1655416414
4624	0.1655389555
4625	0.1655303039
4626	0.1655250844
4627	0.1655209342
4628	0.1655173273
4629	0.1655126815
4630	0.1655073639
4631	0.1655062503
4632	0.1654980668
4633	0.1654960802
4634	0.1654949623
4635	0.1654887642
4636	0.1654830631
4637	0.1654807325
4638	0.1654755728
4639	0.1654751222
4640	0.1654741696
4641	0.165471449
4642	0.1654687056
4643	0.1654645588
4644	0.1654608105
4645	0.1654568149
4646	0.1654518709
4647	0.1654425058
4648	0.1654371514
4649	0.1654348105
4650	0.1654294649
4651	0.1654286698
4652	0.1654253469
4653	0.1654209221
4654	0.1654141262
4655	0.1654052277
4656	0.1654005753
4657	0.1654002377
4658	0.1653934031
4659	0.1653890602
4660	0.1653861862
4661	0.1653850049
4662	0.1653782116
4663	0.1653758971
4664	0.1653695395
4665	0.16536076
4666	0.1653541171
4667	0.1653520364
4668	0.1653503005
4669	0.1653457125
4670	0.1653408127
4671	0.1653361083
4672	0.1653323141
4673	0.165331457
4674	0.1653268489
4675	0.165320563
4676	0.165315822
4677	0.1653152415
4678	0.1653031462
4679	0.1653013125
4680	0.1652979225
4681	0.1652973867
4682	0.1652923802
4683	0.1652890351
4684	0.1652797859
4685	0.1652758286
4686	0.165275426
4687	0.1652741333
4688	0.1652730329
4689	0.1652701733
4690	0.1652638323
4691	0.1652614314
4692	0.1652575916
4693	0.1652539766
4694	0.165252124
4695	0.1652516519
4696	0.1652433106
4697	0.1652366374
4698	0.1652316872
4699	0.1652280518
4700	0.1652258672
4701	0.1652162773
4702	0.1652155001
4703	0.165209672
4704	0.1652053955
4705	0.1652023163
4706	0.1651978227
4707	0.1651963575
4708	0.1651931977
4709	0.1651879174
4710	0.1651816915
4711	0.1651763113
4712	0.1651704206
4713	0.1651669754
4714	0.165164316
4715	0.1651614091
4716	0.165152892
4717	0.1651499048
4718	0.1651437215
4719	0.1651391221
4720	0.1651370812
4721	0.165134955
4722	0.1651327999
4723	0.1651309114
4724	0.1651268744
4725	0.1651233534
4726	0.1651192816
4727	0.165112188
4728	0.1651093089
4729	0.1651036357
4730	0.1650999734
4731	0.1650973076
4732	0.1650954931
4733	0.1650890362
4734	0.1650853106
4735	0.1650807776
4736	0.1650769553
4737	0.1650736786
4738	0.1650696059
4739	0.1650655765
4740	0.1650610698
4741	0.1650519407
4742	0.1650478827
4743	0.1650432078
4744	0.1650421189
4745	0.1650409764
4746	0.1650374367
4747	0.1650327181
4748	0.165027541
4749	0.1650207431
4750	0.1650171944
4751	0.1650144959
4752	0.1650077852
4753	0.1650037815
4754	0.1650029403
4755	0.1649989845
4756	0.1649957014
4757	0.1649902603
4758	0.1649871067
4759	0.1649840319
4760	0.1649780324
4761	0.1649766787
4762	0.1649707021
4763	0.1649649702
4764	0.1649638829
4765	0.1649604251
4766	0.164960073
4767	0.1649554597
4768	0.1649531371
4769	0.1649518952
4770	0.164947567
4771	0.1649443061
4772	0.1649386515
4773	0.1649332007
4774	0.164930812
4775	0.164929579
4776	0.1649270759
4777	0.1649248649
4778	0.1649179293
4779	0.1649119183
4780	0.1649108572
4781	0.1649075657
4782	0.164904018
4783	0.1649018052
4784	0.1648962335
4785	0.16489256
4786	0.1648863372
4787	0.1648805452
4788	0.1648787791
4789	0.1648754433
4790	0.1648714749
4791	0.1648675693
4792	0.1648585549
4793	0.1648550282
4794	0.1648507728
4795	0.1648478848
4796	0.1648454196
4797	0.1648448922
4798	0.1648427642
4799	0.1648356352
4800	0.1648279883
4801	0.1648255444
4802	0.1648222295
4803	0.1648183523
4804	0.1648127557
4805	0.1648100276
4806	0.1648070072
4807	0.1647996512
4808	0.1647956631
4809	0.1647902865
4810	0.1647845358
4811	0.1647786641
4812	0.1647746339
4813	0.1647724693
4814	0.1647674872
4815	0.164763237
4816	0.1647561673
4817	0.1647535004
4818	0.1647446074
4819	0.1647423275
4820	0.1647352204
4821	0.1647349042
4822	0.1647338919
4823	0.1647266993
4824	0.1647255583
4825	0.1647205792
4826	0.1647195109
4827	0.1647157688
4828	0.1647142633
4829	0.164712553
4830	0.1647098539
4831	0.1647040273
4832	0.1647016369
4833	0.1646994822
4834	0.1646965285
4835	0.1646938329
4836	0.1646881366
4837	0.164683345
4838	0.1646747707
4839	0.1646698652
4840	0.1646611285
4841	0.1646571877
4842	0.164655167
4843	0.1646488949
4844	0.164645357
4845	0.1646429742
4846	0.1646400809
4847	0.1646342812
4848	0.1646277477
4849	0.164625048
4850	0.1646219852
4851	0.1646203726
4852	0.1646167544
4853	0.1646120531
4854	0.1646055846
4855	0.1646023803
4856	0.1645992786
4857	0.1645953235
4858	0.1645933201
4859	0.1645905575
4860	0.1645858843
4861	0.1645783716
4862	0.1645718061
4863	0.164568764
4864	0.1645677716
4865	0.1645608582
4866	0.1645568306
4867	0.1645499878
4868	0.1645470116
4869	0.1645413953
4870	0.1645365718
4871	0.1645319521
4872	0.1645280375
4873	0.1645233603
4874	0.1645190714
4875	0.1645150395
4876	0.164510244
4877	0.1645028468
4878	0.1644986028
4879	0.1644937734
4880	0.1644901423
4881	0.1644879411
4882	0.1644811108
4883	0.1644800512
4884	0.1644788774
4885	0.164473118
4886	0.1644681309
4887	0.1644656746
4888	0.1644618556
4889	0.1644569616
4890	0.1644539887
4891	0.1644474667
4892	0.1644431173
4893	0.1644368277
4894	0.1644282361
4895	0.1644247658
4896	0.1644211786
4897	0.1644154541
4898	0.1644106959
4899	0.1644099272
4900	0.1644035447
4901	0.164403227
4902	0.164399734
4903	0.16439406
4904	0.1643879516
4905	0.1643839396
4906	0.1643800759
4907	0.164377406
4908	0.1643744644
4909	0.1643684837
4910	0.1643651
4911	0.1643612179
4912	0.1643588194
4913	0.1643564516
4914	0.1643526181
4915	0.1643469482
4916	0.1643404303
4917	0.1643385116
4918	0.1643355417
4919	0.1643337597
4920	0.1643291638
4921	0.1643241457
4922	0.1643215443
4923	0.1643206095
4924	0.164317816
4925	0.1643149499
4926	0.1643051852
4927	0.1643003855
4928	0.1642983608
4929	0.1642924299
4930	0.1642863364
4931	0.1642846838
4932	0.1642823817
4933	0.1642767042
4934	0.1642733661
4935	0.1642681605
4936	0.1642621081
4937	0.1642605479
4938	0.1642534996
4939	0.1642460995
4940	0.164241972
4941	0.1642379889
4942	0.1642294014
4943	0.1642246114
4944	0.1642241498
4945	0.1642198221
4946	0.1642164363
4947	0.1642099424
4948	0.1642080308
4949	0.164201793
4950	0.1641980799
4951	0.1641941149
4952	0.1641881919
4953	0.1641863389
4954	0.1641805456
4955	0.1641784245
4956	0.1641726025
4957	0.1641689584
4958	0.1641639404
4959	0.1641580764
4960	0.1641553068
4961	0.1641492332
4962	0.1641440063
4963	0.1641403553
4964	0.1641368243
4965	0.1641309506
4966	0.1641266731
4967	0.1641261673
4968	0.1641224779
4969	0.1641220804
4970	0.1641188532
4971	0.1641137885
4972	0.1641130482
4973	0.1641121181
4974	0.164107334
4975	0.1641064058
4976	0.1641053891
4977	0.1640940402
4978	0.1640903496
4979	0.1640889391
4980	0.1640838116
4981	0.1640763457
4982	0.1640718425
4983	0.1640688888
4984	0.1640682035
4985	0.164067788
4986	0.1640654871
4987	0.1640620606
4988	0.1640564087
4989	0.1640536888
4990	0.1640468473
4991	0.1640446512
4992	0.1640425752
4993	0.1640351607
4994	0.1640308024
4995	0.1640246209
4996	0.164021019
4997	0.1640171431
4998	0.164015025
4999	0.1640093719
